id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
3165,1571,Mastercard,Debit,5.9081E+15,2015-10-01,530,YES,1,30704,2015-05-01,2015
3499,1615,Visa,Debit,4.27926E+15,2020-02-01,378,YES,2,13637,2010-06-01,2012
5157,1615,Mastercard,Debit,5.20011E+15,2024-05-01,624,YES,1,2504,2009-10-01,2016
5473,1615,Visa,Debit,4.00317E+15,2023-03-01,317,YES,1,15535,2006-11-01,2015
4254,1615,Mastercard,Debit,5.15547E+15,2022-09-01,703,YES,1,14898,2008-08-01,2008
1147,1615,Mastercard,Debit,5.62596E+15,2023-07-01,783,YES,2,9696,2008-02-01,2014
4738,1615,Visa,Debit,4.57792E+15,2023-05-01,594,YES,1,22310,2009-09-01,2011
841,1647,Visa,Debit (Prepaid),4.29188E+15,2020-01-01,108,NO,1,76,2020-01-01,2020
402,1647,Amex,Credit,3.93079E+14,2024-03-01,826,YES,2,8000,2020-01-01,2020
1630,1647,Mastercard,Credit,5.44369E+15,2024-11-01,591,YES,2,9200,2020-02-01,2020
1631,1647,Mastercard,Debit,5.22154E+15,2020-06-01,258,YES,1,21244,2020-02-01,2020
1901,1647,Visa,Debit,4.04175E+15,2022-06-01,408,NO,2,20751,2020-02-01,2020
2061,680,Mastercard,Debit,5.50855E+15,2019-03-01,196,YES,2,16347,2004-03-01,2010
3951,52,Visa,Debit,4.95496E+15,2023-10-01,995,YES,1,23404,2010-07-01,2012
4976,52,Visa,Debit,4.43547E+15,2022-04-01,708,YES,2,20930,2002-10-01,2008
2322,52,Visa,Debit,4.34364E+15,2013-08-01,754,YES,2,23014,2013-03-01,2013
842,1387,Visa,Credit,4.85846E+15,2022-12-01,674,YES,2,9500,2020-01-01,2020
962,1034,Mastercard,Debit,5.32877E+15,2020-06-01,645,YES,1,2778,1998-02-01,2005
2741,1034,Amex,Credit,3.21354E+14,2020-02-01,213,YES,2,11800,2015-04-01,2015
2853,1034,Discover,Credit,6.28156E+15,2020-10-01,359,YES,1,11500,2004-05-01,2007
1137,1034,Discover,Credit,6.74552E+15,2009-02-01,611,YES,2,13000,2008-02-01,2009
2765,1034,Visa,Debit,4.88244E+15,2024-12-01,332,YES,1,21102,2016-04-01,2016
4622,1034,Visa,Debit (Prepaid),4.9009E+15,2021-03-01,730,YES,1,60,2006-09-01,2009
179,677,Visa,Credit,4.29931E+15,2020-06-01,215,YES,2,23100,2008-01-01,2010
4449,677,Mastercard,Debit,5.77983E+15,2021-03-01,458,YES,1,34826,2015-08-01,2015
5317,677,Visa,Debit,4.27655E+15,2023-12-01,54,NO,1,25429,2016-10-01,2016
989,440,Mastercard,Debit,5.09887E+15,2022-12-01,435,YES,1,79717,2001-02-01,2013
3274,440,Mastercard,Debit,5.43265E+15,2023-04-01,920,YES,2,5307,2004-06-01,2010
3736,440,Mastercard,Debit,5.40568E+15,2019-04-01,810,YES,2,47131,2005-07-01,2008
71,440,Mastercard,Debit,5.33654E+15,2021-10-01,805,YES,2,36724,2005-01-01,2010
1216,440,Mastercard,Debit,5.24469E+15,2024-10-01,682,YES,1,6875,2010-02-01,2012
5671,338,Mastercard,Debit,5.37157E+15,2024-04-01,46,YES,1,17229,2012-11-01,2012
1356,338,Mastercard,Debit,5.40415E+15,2022-05-01,190,YES,1,31747,2015-02-01,2015
1317,338,Mastercard,Debit,5.00466E+15,2023-01-01,841,YES,2,50127,2013-02-01,2013
1205,1120,Discover,Credit,6.98313E+15,2022-10-01,237,YES,2,21400,2010-02-01,2010
4641,1127,Mastercard,Debit,5.96856E+15,2022-01-01,303,YES,2,24614,2007-09-01,2012
4605,1127,Mastercard,Debit,5.36544E+15,2023-12-01,623,YES,2,2809,2006-09-01,2011
3694,1127,Mastercard,Debit,5.67295E+15,2007-03-01,314,NO,2,15076,2003-07-01,2015
3869,1127,Visa,Debit,4.85804E+15,2020-09-01,745,YES,1,27646,2008-07-01,2009
360,1662,Mastercard,Debit,5.24387E+15,2021-01-01,702,YES,1,20447,2017-01-01,2017
2675,1662,Mastercard,Debit,5.27537E+15,2021-10-01,507,YES,1,29948,2011-04-01,2011
4541,1662,Visa,Debit,4.18286E+15,2020-09-01,890,YES,2,28021,2003-09-01,2011
6087,1662,Mastercard,Debit (Prepaid),5.29887E+15,2013-12-01,297,NO,1,58,2013-12-01,2013
601,1462,Mastercard,Debit (Prepaid),5.02336E+15,2020-08-01,641,YES,2,44,2020-01-01,2020
1632,1848,Mastercard,Debit,5.53779E+15,2022-02-01,935,YES,2,19880,2020-02-01,2020
602,1848,Mastercard,Credit,5.02498E+15,2021-04-01,542,YES,1,12700,2020-01-01,2020
1308,1444,Visa,Debit,4.44522E+15,2024-03-01,699,YES,1,42670,2012-02-01,2012
603,1444,Mastercard,Debit,5.62163E+15,2020-02-01,106,NO,1,21611,2020-01-01,2020
3631,1444,Mastercard,Debit,5.91883E+15,2021-07-01,152,YES,2,50521,2018-06-01,2018
2648,1444,Mastercard,Debit,5.73436E+15,2024-03-01,802,YES,2,27982,2010-04-01,2010
5965,1444,Mastercard,Debit,5.14378E+15,2023-10-01,803,YES,1,22886,2009-12-01,2009
2882,1444,Mastercard,Debit,5.35875E+15,2020-11-01,637,YES,2,32049,2005-05-01,2005
5118,1444,Mastercard,Debit,5.45789E+15,2023-06-01,949,NO,1,45141,2008-10-01,2010
5009,45,Mastercard,Debit (Prepaid),5.5256E+15,2023-11-01,154,YES,1,44,2004-10-01,2014
2822,1102,Amex,Credit,3.02324E+14,2023-07-01,777,YES,1,26900,2002-05-01,2019
5651,1102,Mastercard,Debit,5.97705E+15,2023-06-01,806,YES,2,5414,2011-11-01,2012
5010,1102,Mastercard,Debit,5.88464E+15,2018-07-01,425,YES,2,17846,2004-10-01,2011
3952,1102,Visa,Debit (Prepaid),4.08637E+15,2022-11-01,257,YES,2,51,2010-07-01,2014
979,1102,Mastercard,Debit,5.94095E+15,2019-01-01,618,YES,2,39080,2000-02-01,2017
3390,1636,Mastercard,Credit,5.89198E+15,2024-05-01,843,YES,1,5600,2008-06-01,2011
2930,1636,Mastercard,Debit,5.80548E+15,2020-02-01,832,YES,2,7090,2007-05-01,2017
3992,1636,Amex,Credit,3.58241E+14,2023-04-01,544,YES,1,4600,2012-07-01,2012
3338,1636,Amex,Credit,3.54505E+14,2020-04-01,793,YES,1,6900,2007-06-01,2008
2018,502,Discover,Credit,6.91082E+15,2020-03-01,845,YES,2,7900,2001-03-01,2004
3521,502,Mastercard,Debit,5.03109E+15,2023-07-01,834,NO,1,415,2011-06-01,2013
1412,1630,Amex,Credit,3.87424E+14,2021-06-01,864,YES,1,11800,2020-02-01,2020
4479,266,Mastercard,Debit,5.39258E+15,2020-04-01,63,YES,1,10107,2019-08-01,2019
3283,5,Visa,Debit,4.06216E+15,2024-10-01,305,NO,2,12286,2004-06-01,2013
1178,5,Mastercard,Debit,5.41959E+15,2022-01-01,42,YES,2,18894,2009-02-01,2015
4407,1712,Mastercard,Debit,5.23528E+15,2017-11-01,314,YES,1,35175,2013-08-01,2013
3291,1712,Mastercard,Debit,5.52662E+15,2021-10-01,600,YES,1,21205,2005-06-01,2010
4056,1712,Mastercard,Debit,5.07137E+15,2021-11-01,958,NO,1,25985,2017-07-01,2017
3711,1712,Mastercard,Debit,5.31364E+15,2024-06-01,212,NO,1,39431,2004-07-01,2008
4342,1712,Visa,Debit,4.63134E+15,2024-03-01,847,YES,2,18288,2010-08-01,2012
143,1360,Visa,Credit,4.14287E+15,2020-08-01,302,YES,1,9000,2007-01-01,2007
2184,1360,Mastercard,Debit,5.82309E+15,2021-10-01,876,YES,2,12367,2008-03-01,2008
3609,1360,Mastercard,Debit,5.70892E+15,2021-09-01,17,YES,2,19619,2016-06-01,2016
403,1013,Amex,Credit,3.30379E+14,2020-06-01,959,YES,1,12800,2020-01-01,2020
1349,993,Visa,Credit,4.26055E+15,2022-06-01,384,YES,1,9500,2014-02-01,2014
162,642,Mastercard,Debit,5.87397E+15,2024-09-01,809,YES,2,3966,2008-01-01,2013
4721,642,Mastercard,Debit,5.22923E+15,2009-11-01,670,YES,2,8812,2009-09-01,2009
2051,642,Visa,Debit,4.32421E+15,2022-10-01,92,YES,2,13434,2003-03-01,2003
5934,642,Mastercard,Debit,5.0819E+15,2020-11-01,533,YES,1,13104,2008-12-01,2017
2430,1871,Mastercard,Debit,5.20325E+15,2021-09-01,503,YES,1,9454,2002-04-01,2007
5672,1871,Mastercard,Debit,5.41053E+15,2020-01-01,651,YES,1,13764,2012-11-01,2012
4470,1871,Mastercard,Debit,5.89272E+15,2024-05-01,355,YES,1,14639,2018-08-01,2018
4429,1871,Mastercard,Debit,5.89633E+15,2024-08-01,851,NO,2,20277,2014-08-01,2014
1633,1871,Mastercard,Debit,5.34246E+15,2020-02-01,260,YES,1,11166,2020-02-01,2020
5491,1721,Mastercard,Credit,5.63247E+15,2024-06-01,296,YES,2,7200,2007-11-01,2010
3610,1721,Mastercard,Debit,5.75443E+15,2022-11-01,789,YES,1,12389,2016-06-01,2016
84,868,Visa,Debit,4.63971E+15,2023-02-01,69,YES,2,2121,2005-01-01,2009
5372,868,Visa,Debit,4.02514E+15,2024-11-01,653,YES,2,13455,2001-11-01,2011
2233,868,Visa,Debit (Prepaid),4.59538E+15,2023-08-01,475,YES,2,48,2009-03-01,2013
5565,868,Mastercard,Debit (Prepaid),5.68058E+15,2022-02-01,504,YES,2,49,2009-11-01,2009
322,868,Visa,Credit,4.94496E+15,2022-07-01,21,YES,2,5000,2013-01-01,2013
3292,868,Mastercard,Credit,5.92576E+15,2010-06-01,556,NO,1,6800,2005-06-01,2009
2985,1517,Visa,Credit,4.22506E+15,2021-06-01,829,YES,2,24900,2008-05-01,2013
72,1517,Mastercard,Debit,5.51575E+15,2024-01-01,306,YES,2,19670,2005-01-01,2009
1634,1517,Mastercard,Debit,5.76413E+15,2024-07-01,480,YES,2,23231,2020-02-01,2020
2131,1517,Visa,Debit (Prepaid),4.20378E+15,2022-03-01,193,YES,2,18,2006-03-01,2013
5340,364,Mastercard,Debit,5.481E+15,2021-07-01,110,YES,1,13699,2019-10-01,2019
4623,364,Visa,Credit,4.74876E+15,2017-05-01,478,NO,2,11700,2006-09-01,2010
5611,364,Mastercard,Credit,5.27457E+15,2010-11-01,89,YES,1,1800,2010-11-01,2010
5673,364,Mastercard,Debit,5.10025E+15,2023-10-01,723,YES,1,15612,2012-11-01,2012
4642,686,Mastercard,Debit,5.23347E+15,2024-08-01,870,YES,1,4699,2007-09-01,2018
1635,696,Mastercard,Debit,5.63472E+15,2021-02-01,644,YES,1,77778,2020-02-01,2020
3870,696,Visa,Debit,4.28816E+15,2023-10-01,765,NO,1,31755,2008-07-01,2008
2695,696,Mastercard,Debit,5.64805E+15,2024-11-01,470,YES,1,28601,2012-04-01,2012
2488,696,Mastercard,Credit,5.62869E+15,2010-03-01,842,YES,2,25900,2005-04-01,2011
4953,696,Mastercard,Debit (Prepaid),5.2931E+15,2009-06-01,140,YES,2,97,2001-10-01,2010
4207,696,Mastercard,Debit,5.58443E+15,2023-05-01,957,NO,2,22553,2007-08-01,2010
5612,696,Mastercard,Debit (Prepaid),5.27697E+15,2022-05-01,803,YES,2,65,2010-11-01,2015
39,696,Mastercard,Debit,5.56277E+15,2024-10-01,267,YES,2,21225,2003-01-01,2012
604,962,Mastercard,Credit,5.19586E+15,2021-12-01,426,YES,2,13300,2020-01-01,2020
1217,962,Mastercard,Debit,5.18014E+15,2022-07-01,633,YES,2,9141,2010-02-01,2011
5966,1407,Mastercard,Debit,5.64739E+15,2021-05-01,236,YES,2,14733,2009-12-01,2011
5384,1407,Visa,Debit,4.54322E+15,2023-08-01,587,YES,1,15814,2002-11-01,2010
2313,1407,Mastercard,Debit,5.8482E+15,2021-05-01,597,YES,1,20816,2013-03-01,2013
4695,1407,Visa,Credit,4.6815E+15,2014-02-01,86,YES,2,8500,2008-09-01,2010
4471,1015,Mastercard,Debit,5.62067E+15,2021-07-01,842,YES,1,35493,2018-08-01,2018
5271,1015,Mastercard,Debit,5.84937E+15,2020-07-01,636,YES,2,58311,2013-10-01,2013
1636,1015,Mastercard,Credit,5.98115E+15,2023-09-01,601,YES,1,24700,2020-02-01,2020
198,1015,Mastercard,Debit,5.657E+15,2024-10-01,761,YES,2,66779,2009-01-01,2011
1113,1015,Mastercard,Debit (Prepaid),5.96486E+15,2024-02-01,287,YES,1,58,2007-02-01,2012
2211,1456,Discover,Credit,6.93268E+15,2023-08-01,294,YES,2,7400,2009-03-01,2017
5935,1456,Mastercard,Debit,5.83939E+15,2020-10-01,985,YES,2,11310,2008-12-01,2012
1273,1456,Mastercard,Credit,5.45114E+15,2019-08-01,832,NO,2,7200,2011-02-01,2011
2251,1861,Mastercard,Debit,5.89399E+15,2022-04-01,46,NO,1,28352,2010-03-01,2012
2993,1861,Amex,Credit,3.44769E+14,2016-06-01,588,YES,2,10000,2009-05-01,2011
4898,1861,Mastercard,Debit,5.47527E+15,2024-02-01,101,YES,1,32325,2016-09-01,2016
4025,1861,Mastercard,Debit,5.68222E+15,2018-05-01,67,YES,2,22405,2014-07-01,2014
3374,1861,Amex,Credit,3.3596E+14,2021-01-01,29,YES,1,17300,2008-06-01,2013
605,161,Mastercard,Debit,5.73485E+15,2020-07-01,423,YES,1,11163,2020-01-01,2020
3096,161,Mastercard,Debit,5.01819E+15,2024-02-01,889,YES,1,13612,2011-05-01,2011
5588,161,Visa,Debit,4.76493E+15,2016-12-01,254,YES,1,11168,2009-11-01,2009
843,263,Visa,Credit,4.82164E+15,2020-03-01,978,NO,2,6200,2020-01-01,2020
2567,263,Mastercard,Debit (Prepaid),5.33212E+15,2019-05-01,494,YES,1,61,2008-04-01,2009
1392,263,Mastercard,Debit,5.98121E+15,2020-02-01,421,YES,1,12103,2019-02-01,2019
2994,1389,Discover,Credit,6.88065E+15,2022-08-01,218,YES,2,7900,2009-05-01,2010
2301,1389,Mastercard,Debit,5.60322E+15,2016-06-01,316,YES,1,11408,2012-03-01,2012
4779,1707,Mastercard,Debit,5.10109E+15,2021-07-01,325,YES,1,22362,2010-09-01,2014
1902,1374,Visa,Debit,4.64129E+15,2020-09-01,819,YES,1,14993,2020-02-01,2020
1413,1374,Amex,Credit,3.2466E+14,2024-04-01,330,NO,2,8300,2020-02-01,2020
5967,1855,Mastercard,Debit,5.90029E+15,2021-12-01,172,YES,1,29716,2009-12-01,2011
4304,1855,Visa,Debit,4.99386E+15,2009-10-01,663,YES,1,19258,2009-08-01,2011
3021,1855,Visa,Credit,4.35583E+15,2020-08-01,490,YES,3,13400,2009-05-01,2011
1903,1855,Visa,Credit,4.74665E+15,2022-09-01,32,YES,2,17100,2020-02-01,2020
1904,867,Visa,Debit,4.95423E+15,2022-09-01,1,YES,2,16736,2020-02-01,2020
606,867,Mastercard,Debit,5.14991E+15,2021-09-01,275,YES,1,10196,2020-01-01,2020
4564,274,Visa,Debit,4.6363E+15,2014-09-01,898,YES,1,20961,2004-09-01,2010
2841,274,Mastercard,Credit,5.70324E+15,2023-02-01,825,YES,2,10500,2003-05-01,2016
309,274,Amex,Credit,3.65378E+14,2023-10-01,964,YES,2,16500,2013-01-01,2013
3184,1552,Visa,Credit,4.49832E+15,2016-08-01,282,YES,2,11300,2016-05-01,2016
1380,1552,Mastercard,Debit,5.90955E+15,2021-12-01,675,YES,1,13866,2018-02-01,2018
1218,1552,Mastercard,Debit,5.49475E+15,2021-05-01,61,YES,2,14913,2010-02-01,2010
1448,635,Discover,Credit,6.13005E+15,2022-10-01,970,YES,1,6100,2020-02-01,2020
5218,1526,Visa,Debit,4.85224E+15,2012-11-01,226,NO,1,3728,2010-10-01,2010
3664,1526,Discover,Credit,6.17213E+15,2024-10-01,585,YES,1,7400,2001-07-01,2007
4722,1526,Mastercard,Debit (Prepaid),5.82156E+15,2020-10-01,558,YES,1,77,2009-09-01,2009
2100,1526,Visa,Debit,4.64328E+15,2021-02-01,413,YES,1,12299,2005-03-01,2007
248,319,Visa,Credit,4.0865E+15,2021-03-01,383,YES,2,6800,2010-01-01,2010
844,319,Visa,Debit (Prepaid),4.84132E+15,2022-02-01,858,YES,1,77,2020-01-01,2020
3425,740,Mastercard,Debit,5.15381E+15,2017-01-01,115,YES,2,2172,2009-06-01,2017
607,740,Mastercard,Debit,5.51458E+15,2021-04-01,117,YES,1,8661,2020-01-01,2020
845,740,Visa,Debit,4.45614E+15,2023-03-01,189,YES,2,4009,2020-01-01,2020
1414,965,Amex,Credit,3.44844E+14,2020-12-01,973,YES,1,11200,2020-02-01,2020
846,965,Visa,Debit,4.06165E+15,2021-12-01,542,YES,2,16479,2020-01-01,2020
5674,1421,Mastercard,Debit (Prepaid),5.875E+15,2022-06-01,595,YES,1,65,2012-11-01,2012
3550,1421,Mastercard,Debit,5.7575E+15,2021-07-01,514,YES,1,17993,2012-06-01,2012
5833,1538,Mastercard,Debit,5.12839E+15,2011-04-01,984,YES,2,16398,2005-12-01,2005
3206,1538,Mastercard,Debit,5.01305E+15,2021-10-01,272,YES,2,21284,1998-06-01,2016
3599,1101,Visa,Debit,4.6838E+15,2021-09-01,938,NO,2,13022,2015-06-01,2015
1905,1101,Visa,Credit,4.59133E+15,2020-11-01,252,YES,1,8500,2020-02-01,2020
3448,92,Visa,Debit,4.13017E+15,2024-06-01,299,YES,1,34123,2009-06-01,2009
2802,92,Mastercard,Debit,5.12332E+15,2013-10-01,821,YES,1,25670,1999-05-01,2010
2803,92,Mastercard,Credit,5.71971E+15,2020-07-01,403,YES,1,9000,1999-05-01,2012
5947,92,Visa,Debit,4.96319E+15,2023-09-01,150,YES,2,8280,2008-12-01,2017
5183,125,Amex,Credit,3.98639E+14,2021-01-01,177,YES,2,6400,2010-10-01,2011
5770,125,Mastercard,Debit,5.94581E+15,2022-08-01,282,YES,2,9741,2001-12-01,2010
2023,125,Mastercard,Debit,5.22852E+15,2023-06-01,720,YES,2,1326,2001-03-01,2011
4931,125,Discover,Credit,6.15126E+15,2022-10-01,10,YES,2,3600,1998-10-01,2005
2120,125,Mastercard,Credit,5.82467E+15,2022-05-01,554,YES,1,5500,2006-03-01,2012
2225,449,Mastercard,Debit,5.39749E+15,2020-10-01,915,YES,2,16675,2009-03-01,2009
351,449,Visa,Debit,4.0034E+15,2021-05-01,994,YES,2,21594,2015-01-01,2015
3559,449,Visa,Debit,4.34591E+15,2020-02-01,867,YES,1,14277,2012-06-01,2012
2738,449,Visa,Debit,4.16946E+15,2021-09-01,770,YES,2,13368,2014-04-01,2014
5894,449,Mastercard,Credit,5.24229E+15,2020-05-01,740,YES,1,12700,2007-12-01,2016
3214,1173,Amex,Credit,3.09313E+14,2015-05-01,253,YES,1,11200,2000-06-01,2013
4696,1173,Visa,Debit,4.54782E+15,2024-06-01,410,YES,1,1342,2008-09-01,2008
2986,1173,Visa,Credit,4.28572E+15,2024-05-01,282,YES,2,8700,2008-05-01,2009
2388,1173,Visa,Debit (Prepaid),4.50599E+15,2019-06-01,675,YES,2,75,2019-03-01,2019
1033,1173,Mastercard,Debit,5.61064E+15,2021-10-01,739,YES,1,35062,2004-02-01,2011
4480,1173,Mastercard,Debit,5.97251E+15,2020-02-01,29,YES,2,17503,2019-08-01,2019
5662,1173,Visa,Credit,4.80794E+15,2021-10-01,158,YES,1,16900,2011-11-01,2011
5197,1810,Mastercard,Credit,5.59512E+15,2023-01-01,474,NO,2,9000,2010-10-01,2010
4839,1810,Visa,Credit,4.55256E+15,2024-04-01,816,YES,2,9800,2012-09-01,2012
5936,1810,Mastercard,Credit,5.37452E+15,2023-12-01,720,YES,1,10600,2008-12-01,2009
2323,1810,Visa,Credit,4.91366E+15,2020-08-01,55,YES,1,7200,2013-03-01,2013
3339,1810,Amex,Credit,3.58698E+14,2023-11-01,803,YES,2,7900,2007-06-01,2017
3522,1843,Mastercard,Debit,5.24724E+15,2020-02-01,285,YES,2,12189,2011-06-01,2011
5752,1843,Amex,Credit,3.63195E+14,2021-09-01,307,NO,1,12300,1997-12-01,2009
249,1843,Visa,Debit,4.34892E+15,2022-06-01,256,YES,2,8702,2010-01-01,2014
4553,1843,Mastercard,Debit,5.81313E+15,2022-12-01,390,YES,2,10638,2004-09-01,2010
961,1843,Amex,Credit,3.55893E+14,2020-11-01,374,YES,2,5800,1998-02-01,2010
2033,1843,Mastercard,Credit,5.93748E+15,2020-09-01,651,YES,1,13200,2002-03-01,2018
5834,1843,Mastercard,Credit,5.69651E+15,2021-10-01,829,YES,2,4800,2005-12-01,2009
4408,1578,Mastercard,Credit,5.20241E+15,2020-11-01,17,YES,2,6800,2013-08-01,2013
5331,1578,Visa,Debit (Prepaid),4.80572E+15,2020-04-01,689,YES,2,64,2018-10-01,2018
4343,658,Visa,Credit,4.84688E+15,2011-09-01,89,YES,1,5800,2010-08-01,2010
199,658,Mastercard,Debit,5.34202E+15,2024-08-01,200,YES,2,22742,2009-01-01,2009
1010,658,Amex,Credit,3.42128E+14,2020-04-01,505,YES,1,19300,2003-02-01,2013
5548,658,Visa,Credit,4.99852E+15,2024-03-01,730,YES,1,13800,2008-11-01,2008
2146,1858,Mastercard,Credit,5.99087E+15,2022-12-01,373,YES,2,8200,2007-03-01,2010
847,1663,Visa,Debit,4.07291E+15,2021-08-01,134,YES,2,840,2020-01-01,2020
5350,1503,Visa,Credit,4.89674E+15,2023-02-01,107,YES,2,12600,1996-11-01,2014
3476,1503,Mastercard,Debit,5.52754E+15,2023-09-01,594,YES,2,15552,2010-06-01,2014
4274,1503,Visa,Debit,4.08474E+15,2022-08-01,22,YES,1,5133,2008-08-01,2008
3772,1503,Mastercard,Debit,5.57393E+15,2020-11-01,814,YES,2,24049,2006-07-01,2013
1906,725,Visa,Debit,4.73617E+15,2020-10-01,535,YES,1,17382,2020-02-01,2020
1907,725,Visa,Debit,4.04319E+15,2021-09-01,859,NO,1,19483,2020-02-01,2020
5785,1671,Visa,Debit,4.54921E+15,2020-07-01,454,YES,2,2174,2002-12-01,2010
4430,1233,Mastercard,Debit,5.80028E+15,2017-08-01,159,YES,2,25301,2014-08-01,2014
4823,1233,Visa,Credit,4.50041E+15,2012-09-01,772,YES,2,11000,2011-09-01,2013
1449,1233,Discover,Credit,6.91051E+15,2022-11-01,303,YES,1,7100,2020-02-01,2020
4255,1271,Mastercard,Debit (Prepaid),5.35973E+15,2008-10-01,268,YES,2,57,2008-08-01,2008
3316,1271,Mastercard,Debit (Prepaid),5.52552E+15,2016-11-01,10,YES,2,33,2006-06-01,2013
1908,1271,Visa,Credit,4.26146E+15,2024-03-01,100,NO,1,10900,2020-02-01,2020
5099,473,Visa,Credit,4.7331E+15,2021-10-01,91,YES,2,7100,2007-10-01,2007
2696,473,Mastercard,Debit,5.1828E+15,2022-02-01,237,YES,1,10005,2012-04-01,2012
5663,1541,Visa,Debit,4.17028E+15,2023-09-01,374,YES,1,10627,2011-11-01,2011
228,1541,Mastercard,Debit,5.09035E+15,2024-09-01,699,NO,2,12157,2010-01-01,2019
4554,1541,Mastercard,Debit,5.69709E+15,2008-03-01,622,YES,1,60,2004-09-01,2009
3253,1541,Mastercard,Credit,5.19026E+15,2020-12-01,16,YES,2,10600,2003-06-01,2008
2307,1541,Visa,Debit,4.51375E+15,2023-11-01,697,YES,1,17383,2012-03-01,2012
3590,149,Mastercard,Credit,5.42509E+15,2022-07-01,286,YES,1,14200,2015-06-01,2015
1219,560,Mastercard,Debit,5.29358E+15,2021-12-01,468,NO,2,11620,2010-02-01,2010
144,560,Visa,Debit,4.90589E+15,2020-01-01,87,YES,2,16642,2007-01-01,2012
1371,560,Mastercard,Credit,5.31237E+15,2020-05-01,749,YES,1,6900,2017-02-01,2017
5065,560,Visa,Credit,4.20584E+15,2007-09-01,193,NO,2,12500,2006-10-01,2012
2185,1006,Mastercard,Debit,5.76803E+15,2024-09-01,339,YES,2,14814,2008-03-01,2008
3509,1006,Amex,Credit,3.75781E+14,2021-09-01,910,YES,1,10900,2011-06-01,2011
4723,1006,Mastercard,Debit,5.42248E+15,2023-01-01,49,YES,2,17253,2009-09-01,2011
4305,368,Visa,Debit,4.02239E+15,2009-09-01,297,YES,2,20756,2009-08-01,2009
371,368,Mastercard,Debit,5.89282E+15,2020-02-01,831,YES,2,22132,2018-01-01,2018
5566,368,Mastercard,Debit (Prepaid),5.9367E+15,2010-07-01,175,YES,2,63,2009-11-01,2009
2226,368,Mastercard,Credit,5.17299E+15,2024-11-01,993,YES,1,12100,2009-03-01,2010
3822,368,Visa,Debit (Prepaid),4.44552E+15,2024-03-01,772,YES,2,71,2007-07-01,2014
4463,368,Mastercard,Credit,5.29645E+15,2020-06-01,567,YES,2,13000,2017-08-01,2017
2408,1696,Mastercard,Debit,5.41273E+15,2018-05-01,599,YES,2,12047,2000-04-01,2008
180,416,Visa,Credit,4.94244E+15,2020-10-01,805,NO,2,14900,2008-01-01,2011
1220,416,Mastercard,Debit,5.58702E+15,2022-11-01,531,YES,2,14066,2010-02-01,2012
2883,416,Mastercard,Debit (Prepaid),5.95981E+15,2021-09-01,122,NO,2,60,2005-05-01,2013
2445,416,Mastercard,Debit,5.73616E+15,2024-12-01,93,YES,3,18242,2003-04-01,2011
2399,416,Mastercard,Debit,5.55491E+15,2023-09-01,289,YES,2,2041,1997-04-01,2012
4724,416,Mastercard,Debit (Prepaid),5.8703E+15,2022-12-01,16,YES,2,46,2009-09-01,2016
6031,51,Visa,Credit,4.71848E+15,2020-07-01,909,YES,1,12700,2010-12-01,2011
1637,51,Mastercard,Debit,5.87128E+15,2020-02-01,101,YES,1,27124,2020-02-01,2020
1450,51,Discover,Credit,6.51352E+15,2023-05-01,191,YES,2,6400,2020-02-01,2020
285,196,Visa,Credit,4.99759E+15,2021-10-01,0,YES,2,4300,2011-01-01,2011
5085,690,Mastercard,Debit,5.20922E+15,2020-09-01,25,YES,1,1993,2007-10-01,2015
2727,1477,Mastercard,Debit,5.77026E+15,2020-02-01,717,YES,2,18171,2014-04-01,2014
3747,1477,Visa,Debit,4.82568E+15,2024-07-01,133,YES,1,44314,2005-07-01,2008
4947,1477,Discover,Credit,6.99422E+15,2022-11-01,198,NO,1,12700,2001-10-01,2009
2676,260,Mastercard,Debit,5.13658E+15,2019-07-01,321,YES,1,21007,2011-04-01,2011
5119,260,Mastercard,Debit (Prepaid),5.85546E+15,2017-07-01,547,NO,1,65,2008-10-01,2009
323,260,Visa,Debit,4.52653E+15,2021-12-01,422,YES,1,13342,2013-01-01,2013
5895,857,Mastercard,Debit,5.48992E+15,2021-09-01,425,YES,2,10405,2007-12-01,2011
4739,1167,Visa,Credit,4.57617E+15,2015-10-01,540,YES,1,12500,2009-09-01,2009
2159,1167,Visa,Debit,4.3416E+15,2022-01-01,511,YES,2,19070,2007-03-01,2007
3666,1167,Mastercard,Debit,5.53025E+15,2024-10-01,398,YES,2,30950,2001-07-01,2006
3426,1358,Mastercard,Debit (Prepaid),5.72213E+15,2020-05-01,447,YES,1,80,2009-06-01,2012
1909,1358,Visa,Debit,4.26077E+15,2023-10-01,303,YES,1,26394,2020-02-01,2020
5736,1358,Mastercard,Debit (Prepaid),5.59676E+15,2020-01-01,26,YES,1,71,2018-11-01,2018
5135,1358,Visa,Debit (Prepaid),4.61105E+15,2024-01-01,73,YES,1,83,2008-10-01,2008
5368,1611,Mastercard,Debit,5.86468E+15,2016-02-01,209,YES,2,12132,2001-11-01,2014
1318,1611,Mastercard,Credit,5.30981E+15,2015-11-01,888,YES,2,1900,2013-02-01,2013
1252,734,Visa,Debit,4.09097E+15,2021-11-01,478,YES,2,5507,2010-02-01,2010
4990,734,Mastercard,Credit,5.14663E+15,2020-07-01,498,YES,2,6300,2003-10-01,2010
